age,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,y,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,contact_telephone,contact_unknown
39,0,-0.3465894546938483,0,0,22,8,-0.29575027812520654,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
46,0,-0.4901160368659042,1,0,24,7,-0.4433087881146128,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41,0,-0.1580671247927954,0,0,30,10,-0.004516376830325885,3,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
39,0,-0.13967470236342439,0,0,16,0,-0.4433087881146128,4,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
41,0,-0.35545722979372363,1,0,27,3,-0.664646553098722,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
42,0,-0.05165382359429168,0,0,8,11,0.4575747465575514,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
53,0,-0.2513429813988913,0,0,22,3,0.5197046455004593,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
27,0,-0.511464384328567,1,0,18,8,0.5158215268165276,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
27,0,-0.38041837451929855,0,0,28,5,0.8264710215310669,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
36,0,0.13456945350308983,0,0,5,6,-0.19478919234298125,1,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
60,0,-0.4457771613665277,0,0,29,10,0.554652713655845,1,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,0,-0.3856733523562617,1,1,20,6,1.2108997712403093,2,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
32,0,0.23211497960171826,0,0,22,0,1.1138218041420158,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
27,0,-0.3557856659085338,0,0,12,10,0.2517694563091691,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
59,0,0.66926344841409,1,0,5,1,0.9973282436240636,3,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36,0,0.6213117756518013,1,0,27,10,-0.198672311026913,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
44,0,0.05475947760421204,1,0,30,0,0.3449643047235309,1,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
29,0,-0.11011545203050668,1,0,2,3,-0.31516587154486525,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
46,0,-0.1275225661154471,0,0,17,7,-0.3112827528609335,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
64,0,-0.43625251403703197,0,0,26,1,-0.05499691972143853,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
36,0,-0.10880170757126591,0,0,17,6,0.09256159026796767,4,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
58,0,0.590767216974453,0,0,30,5,1.1021724480902206,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
45,0,-0.3971686163746186,0,0,5,1,0.07314599684830896,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
46,0,0.47778519347974535,0,0,17,11,1.1060555667741523,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
45,0,-0.5052240981471733,0,1,7,5,1.2264322459760364,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
55,0,-0.4474193419405787,0,0,22,10,0.39544484761464355,5,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,0,-0.4474193419405787,1,1,29,8,1.1060555667741523,1,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
56,0,0.3188221139116102,0,0,4,8,-0.05499691972143853,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35,0,-0.14361593574114676,0,0,8,6,-0.2258541418144352,4,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
39,0,-0.08482587119012154,0,0,7,1,0.5313540015522545,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
54,0,0.5628501472155863,0,0,27,8,0.4226266784021657,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
40,0,0.1963154430874068,1,0,2,6,1.3468089251779203,6,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
53,0,-0.43855156684070334,1,0,10,11,-0.10936058129648292,3,-0.4114531064930479,-0.25194037067217256,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25,0,-0.34363352966055655,0,0,27,7,0.3449643047235309,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
41,0,0.03242582179711867,1,0,6,6,1.1487698722974016,2,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
25,0,-0.32983921283852824,0,0,16,9,0.2789512870966913,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
38,0,0.36283255329617653,0,0,2,6,-0.25691909128588913,1,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
40,0,-0.1278510022302573,0,0,14,8,0.7410424104845686,1,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60,0,-0.0890955406826541,0,0,30,5,0.7099774610131147,5,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34,0,-0.1666064637778605,1,0,16,5,1.2419647207117634,1,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
31,0,-0.06216377926821797,1,0,14,5,0.7216268170649099,3,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
24,1,-0.5140918732470486,1,0,12,6,0.8031723094274765,3,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
45,0,-0.4474193419405787,1,0,7,2,0.33331494867173567,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
45,0,-0.1587239970224158,0,0,7,5,1.4089388241208283,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
52,0,-0.23097994228065907,0,0,27,10,-0.5636854673164967,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
32,0,-0.23130837839546925,1,0,27,7,0.09644470895189941,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
26,0,-0.38370273566740054,0,0,22,0,0.5779514257594355,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34,0,-0.37680557725638636,0,0,3,7,0.35661366077532614,3,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
33,0,-0.43296815288893004,0,1,23,5,1.051691905199108,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
33,0,-0.3055349403425737,0,0,20,1,1.2807959075510809,6,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
47,0,-0.043442920724036764,1,0,12,9,0.4653409839254149,1,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
24,0,-0.39257051076727584,0,1,18,3,-0.4821399749539302,2,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30,0,-0.3725359077638538,1,0,13,8,0.2168213881537834,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
33,0,0.6695918845289002,0,0,20,9,-0.020048851566052853,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28,0,-0.39585487191537777,0,0,27,8,-0.4005944825913636,3,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
27,0,-0.5830634573571899,0,1,27,6,0.6361982060184116,6,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
53,0,0.19664387920221701,0,0,15,2,0.3604967794592579,1,-0.4114531064930479,-0.25194037067217256,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
61,0,-0.14295906351152635,0,0,30,0,0.6556137994380703,3,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
25,0,-0.3285254683792875,0,0,3,6,1.3934063493851012,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34,0,-0.11537042986746983,0,0,1,6,-0.020048851566052853,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
26,0,-0.4474193419405787,0,1,1,5,0.011016097905401083,4,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
55,0,-0.431325972314879,1,0,7,5,0.915782751261497,4,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
63,0,0.08201967513345837,0,0,17,3,-0.0977112252446877,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
41,0,-0.18072921671469896,0,1,11,6,1.2613803141314222,4,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
45,0,0.5398596191788725,0,0,29,0,0.5041721707647323,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
45,0,-0.004687459176433555,0,1,1,0,0.3876786102467801,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
35,0,0.17004055390259107,0,0,20,8,-0.4044776012752953,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
29,0,-0.25955388426914616,1,0,8,9,0.23623698157344214,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
33,0,-0.37384965222309463,0,0,8,7,-0.06664627577323376,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
64,0,0.4212941817323915,0,0,3,3,-0.15207488681973208,2,-0.4114531064930479,-0.25194037067217256,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
28,0,0.11256423381080666,0,0,17,2,0.5973670191790942,2,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
30,0,-0.42738473893715667,1,0,5,8,1.036159430463381,1,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25,0,0.47745675736493515,0,0,30,0,0.2673019310448961,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
33,0,-0.3439619657753667,0,0,4,3,-0.43554255074674925,3,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
43,0,0.33524391965212,0,0,13,1,0.46922410260934666,6,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
54,0,-0.28451502899472114,0,0,13,4,0.7526917665363638,3,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,0,-0.47697859227349637,0,1,17,10,0.045964166060786765,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
34,0,-0.2253965283288857,0,0,11,9,0.8847178017900431,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
59,0,-0.4126051137706978,0,0,22,8,-0.2802178033894796,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
25,0,-0.4139188582299386,0,1,8,5,1.2264322459760364,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
29,0,-0.456287117040454,0,0,13,8,0.045964166060786765,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
39,0,-0.2070041058995147,0,0,23,0,1.0245100744115858,4,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33,0,-0.3938842552265166,1,0,20,1,1.4322375362244186,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
66,0,-0.39913923306347976,0,0,12,4,0.5934839004951624,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
66,0,0.2252178211907041,0,0,27,1,-0.17925671760725428,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
28,0,0.46826054615024965,1,0,6,6,0.43039291577002925,2,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
27,1,-0.456287117040454,0,0,23,6,0.9313152259972239,2,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
50,0,0.6594103649697841,0,0,2,6,-0.3811788891717049,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
33,0,0.033411130141549256,1,0,23,8,1.2807959075510809,3,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
34,0,-0.0897524129122745,1,0,13,8,0.5274708828683228,3,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
24,0,0.595693758696606,0,0,13,4,-0.5831010607361554,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
59,0,-0.10354672973430275,0,0,18,3,-0.6801790278344491,3,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
68,0,-0.3012652708500412,0,0,18,3,0.8420034962667939,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
26,0,-0.4099776248522162,1,0,7,8,0.7721073599560225,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
30,0,-0.32786859614966707,0,0,30,0,0.18575643868232947,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
30,0,-0.30980460983510627,1,0,4,6,-0.24915285391802564,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
51,0,0.2452524241941261,0,0,13,10,-0.695711502570176,2,-0.4114531064930479,-0.25194037067217256,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,0,-0.1603661775964668,1,0,5,6,0.9740295315204731,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
57,0,-0.39224207465246563,0,0,7,1,0.3255487113038722,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
36,0,0.13259883681422865,0,0,11,6,1.3079777383386029,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
40,0,-0.4474193419405787,0,0,17,6,1.0245100744115858,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
30,0,0.6505425898699088,0,0,1,6,-0.08994498787682421,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
42,0,-0.34133447685688517,0,0,16,6,1.3934063493851012,1,-0.4114531064930479,-0.25194037067217256,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
62,0,0.2163500460908288,0,0,26,3,0.3993279662985753,1,-0.4114531064930479,-0.25194037067217256,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
32,0,-0.21160221150685746,1,0,15,6,-0.6335816036272681,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
28,0,0.0038518798086315583,0,0,23,0,-0.21420478576263996,4,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
25,0,-0.33312357398663023,0,0,10,1,-0.05111380103750679,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
24,0,-0.2648088621061093,1,0,18,1,0.7837567160078178,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
51,0,-0.38304586343778013,1,1,17,3,-0.6607634344147904,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
38,0,-0.4132619860003182,1,0,6,8,1.3506920438618522,3,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32,0,0.2078107071057637,1,0,20,0,-0.5326205178450428,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
35,0,-0.20273443640698216,0,0,5,6,1.0245100744115858,3,-0.4114531064930479,-0.25194037067217256,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28,0,0.6331354757849684,0,0,5,6,-0.22197102313050343,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
49,0,0.6597388010845943,0,0,11,9,0.04208104737685502,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,0,-0.15412589141507305,0,0,16,10,-0.4044776012752953,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
30,0,-0.35874159094182556,0,0,9,3,-0.5248542804771793,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
25,0,-0.3479031991530891,0,0,18,7,0.026548572641128053,1,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
27,0,-0.3666240576972703,0,0,17,6,0.7565748852202956,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
52,0,-0.3042211958833329,0,1,22,7,-0.6335816036272681,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
42,0,-0.37746244948600677,1,0,7,5,0.6827956302255924,3,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,-0.3508591241863808,0,0,16,0,-0.3617632957520462,3,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54,0,-0.27203445663193365,0,0,1,6,-0.31516587154486525,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
29,0,-0.4218013249853833,0,0,30,0,-0.07441251314109724,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
32,0,0.49880510482759793,0,0,2,5,0.3799123728789166,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
23,0,-0.19123917238862526,1,0,15,8,0.6128994939148211,1,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
35,0,-0.2273671450177469,0,0,13,10,0.16634084526267076,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
56,0,0.47712832125012494,1,0,11,11,-0.17925671760725428,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
27,0,-0.2165287532290104,1,0,5,6,1.2885621449189442,3,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1
39,0,-0.3038927597685227,1,0,27,10,-0.4200100760110223,1,-0.4114531064930479,-0.25194037067217256,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,0,-0.01913864822808221,1,0,18,8,1.0788737359866303,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
36,0,-0.13146379949316947,1,0,8,8,1.2031335338724458,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
19,0,-0.4135904221151284,0,0,10,5,-0.5986335354718825,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
44,0,-0.24247520629901595,0,0,14,1,1.141003634929538,2,-0.4114531064930479,-0.25194037067217256,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
48,0,-0.21127377539204725,0,1,11,1,0.6206657312826847,5,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
51,0,-0.38140368286372917,1,0,17,5,1.2574971954474903,2,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,0,-0.2953534207834576,0,1,2,5,-0.03946444498571156,2,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
59,0,-0.2786031789281376,0,0,3,3,0.011016097905401083,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
33,0,0.1463931536362569,0,0,28,2,-0.03169820761784808,3,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26,0,-0.41096293319664684,0,0,9,5,1.082756854670562,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
42,0,0.5648207639044475,0,0,11,11,0.1042109463197629,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
28,0,-0.3968401802598084,1,0,18,3,0.6128994939148211,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
37,0,-0.3662956215824601,0,0,20,1,1.4244712988565553,6,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
41,0,0.37301407285529264,0,0,12,1,0.5934839004951624,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
53,0,-0.12555194942658593,1,0,3,2,0.3643798981431896,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
42,0,-0.31177522652396744,1,0,11,1,1.2846790262350125,2,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
31,0,-0.3465894546938483,1,0,9,8,1.0866399733544936,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
31,0,-0.4043942109004429,0,0,18,3,0.2867175244645548,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
27,0,-0.336079499019922,0,0,4,6,-0.29575027812520654,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
53,0,-0.3354226267903016,0,0,30,0,0.6400813247023434,2,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
53,0,-0.43920843907032375,0,0,22,1,1.0478087865151762,2,-0.4114531064930479,-0.25194037067217256,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
26,0,-0.434610333462981,0,0,26,8,0.5352371202361863,3,-0.4114531064930479,-0.25194037067217256,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
36,0,-0.14328749962633655,0,0,14,0,-0.16372424287152731,1,-0.4114531064930479,-0.25194037067217256,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
